All Whiskers,,,,,Bridged Whiskers
Whisker #,Length (um),Width (um),Resistance (ohm),Iteration,Whisker #,Length (um),Width (um),Resistance (ohm),Iteration
1,6.584762,3.098347,0.09519555,1
2,13.76144,1.92144,0.5173056,1
3,519.228,0.7643415,123.3445,1
4,157.1851,2.692156,3.009868,1
5,189.0925,2.636868,3.77428,1
6,131.5201,3.327464,1.648549,1
7,97.31961,4.205015,0.7638392,1
8,486.2198,1.874444,19.20543,1
9,65.99044,2.158093,1.966424,1
10,1270.356,3.93149,11.40638,1
11,505.9079,2.372041,12.47853,1
12,1010.235,0.3336158,1259.696,1
13,548.7238,3.096297,7.943379,1
14,396.2594,1.989734,13.89076,1
15,2061.828,3.047627,30.80814,1
16,51.64464,5.883361,0.207067,1
17,295.0082,3.245492,3.886955,1
18,723.7796,2.839211,12.46085,1
19,135.2645,2.399964,3.259201,1
20,153.9573,1.76503,6.858558,1
21,175.3595,2.479028,3.960073,1
22,53.30621,5.452656,0.2488274,1
23,1919.687,3.255048,25.14503,1
24,379.2238,3.83146,3.585119,1
25,402.3334,4.621045,2.614823,1
26,266.5573,1.363369,19.90216,1
27,189.9245,7.157485,0.5145134,1
28,456.52,2.245239,12.56814,1
29,119.2337,1.317686,9.530407,1
30,55.59595,8.311095,0.1117026,1
31,362.9133,2.989857,5.634282,1
32,133.9666,3.298181,1.709165,1
33,14.95087,0.9493922,2.302034,1
34,396.5775,0.7281246,103.8134,1
35,683.5458,3.017255,10.4203,1
36,28.85674,1.936996,1.067398,1
37,413.1581,2.490446,9.244823,1
38,420.8612,1.282016,35.53764,1
39,370.8987,4.99805,2.060586,1
40,40.05113,2.874488,0.6727138,1
41,220.8787,3.348566,2.733837,1
42,165.349,2.410836,3.948236,1
43,182.7126,1.642225,9.402422,1
44,27.75364,1.849764,1.125704,1
45,75.8805,5.506644,0.3472903,1
46,31.6968,4.235657,0.2451943,1
47,28.54815,2.882929,0.4767018,1
48,61.54456,1.468282,3.961937,1
49,189.77,5.308968,0.9344239,1
50,453.5255,5.160453,2.363538,1
51,39.25672,4.711276,0.245456,1
52,163.3232,2.501447,3.622446,1
53,51.73217,2.190469,1.496315,1
54,21.60048,7.749597,0.04991623,1
55,7.312953,1.690288,0.3552286,1
56,1446.86,1.584116,80.01832,1
57,341.1867,6.245039,1.214111,1
58,1571.114,6.779059,4.744665,1
59,129.8686,2.404855,3.11647,1
60,130.6803,2.796635,2.318862,1
61,84.62103,1.765012,3.769811,1
62,49.98767,4.201757,0.3929502,1
63,288.5681,3.076129,4.232295,1
64,669.1349,5.305364,3.299286,1
65,245.0032,1.162839,25.14602,1
66,374.2658,2.199081,10.74074,1
67,237.0763,1.750296,10.73993,1
68,2781.907,8.878269,4.898044,1
69,293.5953,2.251313,8.039223,1
70,309.9401,10.66574,0.3781227,1
71,113.1263,1.247008,10.09629,1
72,29.32297,14.13671,0.02036329,1
73,1102.834,1.000881,152.7854,1
74,1667.441,3.460855,19.32058,1
75,202.7652,7.86748,0.4546306,1
76,432.4821,3.331446,5.408031,1
77,107.0116,4.70446,0.6710394,1
78,51.71623,2.363031,1.28536,1
79,429.3425,1.864552,17.13923,1
80,380.5151,1.629327,19.89262,1
81,20.01028,4.818176,0.1196257,1
82,5.6875,8.180463,0.01179512,1
83,298.624,1.906277,11.40484,1
84,47.0216,2.146883,1.41585,1
85,119.7761,6.929826,0.3461484,1
86,245.6647,2.439829,5.727443,1
87,546.9806,1.167661,55.67693,1
88,164.2431,3.309165,2.081551,1
89,23.85594,1.12548,2.61371,1
90,399.0467,4.970871,2.241276,1
91,141.5316,2.057775,4.63868,1
92,294.6224,2.11393,9.150007,1
93,178.7137,1.764133,7.969513,1
94,23.80015,7.641376,0.05656831,1
95,441.27,3.043447,6.611646,1
