All Whiskers,,,,,Bridged Whiskers
Whisker #,Length (um),Width (um),Resistance (ohm),Iteration,Whisker #,Length (um),Width (um),Resistance (ohm),Iteration
1,4000.198,99.72279,0.05582507,1,38,4001.152,99.69284,0.05587194,1
2,3996.768,99.62851,0.05588281,1,43,4000.875,99.87333,0.05566632,1
3,4000.649,100.3618,0.05512269,1,33,3997.952,99.72071,0.05579606,1
4,4001.638,100.1706,0.05534701,1,57,3998.545,99.88599,0.05561981,1
5,3999.681,100.1711,0.05531938,1,31,3999.365,98.12862,0.05764163,1
6,4001.48,101.0685,0.05436582,1,100,4000.204,99.62585,0.05593383,1
7,3999.083,100.3595,0.05510361,1
8,4001.259,100.5724,0.05490038,1
9,3999.603,100.313,0.05516191,1
10,3998.812,99.45505,0.0561066,1
11,4001.104,100.5406,0.05493297,1
12,4001.257,100.2103,0.05529789,1
13,4000.734,99.6821,0.05587814,1
14,3999.697,101.0439,0.05436799,1
15,3998.671,99.25356,0.05633264,1
16,4000.902,101.0331,0.05439598,1
17,3998.481,100.5845,0.05484912,1
18,4000.625,100.1088,0.05540134,1
19,4001.447,99.90947,0.05563401,1
20,4000.737,100.6424,0.05481691,1
21,3999.509,100.1769,0.05531051,1
22,3999.017,98.56197,0.0571309,1
23,3999.783,100.4035,0.05506497,1
24,4000.668,99.46177,0.05612505,1
25,4000.564,99.83521,0.05570452,1
26,4000.284,100.5755,0.05488364,1
27,4002.109,100.5409,0.05494653,1
28,3999.156,99.18782,0.05641417,1
29,4002.006,100.7082,0.05476272,1
30,4000.679,100.0571,0.05545934,1
31,3999.365,98.12862,0.05764163,1
32,3999.305,100.5799,0.0548654,1
33,3997.952,99.72071,0.05579606,1
34,3999.531,98.6932,0.0569864,1
35,4001.781,99.91742,0.05562981,1
36,3998.9,99.62977,0.05591122,1
37,3998.547,102.4431,0.05287777,1
38,4001.152,99.69284,0.05587194,1
39,4000.566,99.09821,0.05653618,1
40,4001.84,101.5028,0.05390642,1
41,4000.536,100.4808,0.05499063,1
42,4002.1,100.4429,0.05505358,1
43,4000.875,99.87333,0.05566632,1
44,4000.496,99.91829,0.05561098,1
45,4000.018,99.29554,0.05630397,1
46,3996.445,99.81947,0.0556647,1
47,4000.297,101.8401,0.05352927,1
48,4000.384,99.49854,0.0560796,1
49,3999.777,100.6403,0.05480601,1
50,4000.857,100.2586,0.05523907,1
51,4000.035,100.2748,0.05520986,1
52,3999.771,100.0056,0.05550385,1
53,3998.503,100.0316,0.05545741,1
54,4000.864,99.69106,0.0558699,1
55,3999.364,98.77137,0.05689385,1
56,3999.358,101.4282,0.05395224,1
57,3998.545,99.88599,0.05561981,1
58,3999.13,99.41934,0.05615137,1
59,4001.381,101.0437,0.05439107,1
60,4000.289,100.752,0.05469161,1
61,4000.174,99.87793,0.05565144,1
62,4002.267,99.97787,0.05556929,1
63,4001.188,101.4238,0.05398159,1
64,3999.944,101.5173,0.05386551,1
65,4000.587,101.3298,0.05407373,1
66,4000.122,100.6571,0.05479246,1
67,4000.594,100.4615,0.05501258,1
68,3998.762,99.29904,0.05628232,1
69,3999.527,99.99569,0.05551147,1
70,3997.998,100.2725,0.05518425,1
71,3996.967,100.7759,0.05462026,1
72,3999.671,99.29326,0.05630168,1
73,3998.884,100.4336,0.05501955,1
74,4002.045,100.1662,0.05535746,1
75,4002.065,99.70729,0.05586848,1
76,4000.963,100.2459,0.05525456,1
77,4000.883,100.0792,0.05543768,1
78,3999.096,97.28136,0.05864609,1
79,3999.566,99.38135,0.05620044,1
80,4000.148,98.77009,0.05690649,1
81,3999.899,99.30157,0.05629546,1
82,4000.733,99.9498,0.0555792,1
83,3997.963,100.6105,0.05481362,1
84,3999.133,100.5663,0.0548779,1
85,3998.598,100.3996,0.05505295,1
86,3999.165,100.4572,0.05499762,1
87,4001.639,98.3405,0.05742615,1
88,3997.565,99.74372,0.05576491,1
89,4000.101,100.1245,0.05537667,1
90,3999.679,99.97328,0.05553846,1
91,3999.399,100.1233,0.05536824,1
92,4001.212,99.915,0.05562457,1
93,3999.695,101.6463,0.05372544,1
94,3999.072,99.50591,0.05605289,1
95,4000.111,100.2757,0.05520991,1
96,3999.987,99.85876,0.0556702,1
97,3999.681,101.2092,0.05419035,1
98,3999.129,99.45457,0.05611157,1
99,3998.498,100.6006,0.05483176,1
100,4000.204,99.62585,0.05593383,1
